X11.PDX8.ccRCC.htseq2	X17.PDX2.2180.P1.htseq2	X26.PDX2.2181.P1.htseq2	X29.PDX2.2192.P1.htseq2	X2.PDX2.normal.htseq2	X34.PDX2.2194.P1.htseq2	X4.PDX3.normal.htseq2	X6.PDX4.ccRCC.htseq2	X7.PDX5.ccRCC.htseq2	X8.PDX5.normal.htseq2
SLC2A5	117.491342230125	3454.409882895	2695.53210879847	5353.40933627197	57.1689818325236	4838.10715275481	89.5387623840236	343.648815160699	835.772514021591	97.1074442075574
SLC2A3	1085.64052471155	796.392770136654	618.414546852189	577.865578939689	987.289045804369	908.962600912547	191.868776537193	67.8051473859676	292.85829332293	177.259620378875
SLC2A1	2439.09974219221	5671.48636586018	4942.59565308582	5477.33084868567	458.636550881145	6134.25126374528	396.528804843533	1265.18240917908	1083.57568529484	168.011292359107
GTF2IRD1	109.282340152911	141.730916719235	192.369410566616	215.23210050801	221.610098114839	160.35629065459	332.572545997802	118.659007925443	119.396073431656	291.322332622672
CREBBP	475.609057848586	356.576988888869	378.837918968612	375.677848159437	523.513710039402	333.175505453319	513.61795565341	379.092414930637	558.68351341605	480.913057027903
TRNAU1AP	203.685864040872	318.332138345583	446.108203645282	379.591159077764	156.090590846104	302.433625897776	182.029352099389	215.743650773533	150.934658866433	243.539304520541
TMEM126B	443.286112169556	311.583047073239	232.495545286033	249.147461800182	335.305713669408	330.682920624491	317.813409341095	540.900153010787	497.85909864898	269.742900576548
PGGHG	941.46992573048	2185.58072369423	4056.28014795987	4377.69048063566	999.493659903447	3340.89453223889	662.193264664262	1433.15425156704	4782.60120557369	1874.32781200619
SF3B5	796.786264119584	869.507925587053	1145.95520036923	990.067662336848	541.49945713278	903.146569645282	668.096919326945	744.315595168689	419.012635062038	830.808133775769
SF3B4	275.001569586669	338.579412162617	380.018099401536	322.195932275628	341.086846663709	352.285322474332	365.042646642558	409.912936469713	331.155147065159	334.48119671492
SF3B6	884.006911189982	713.153977777738	580.64877299862	526.992537001432	501.031526172679	677.152211831559	473.27631545841	642.607874089738	605.991391568216	582.644665245344
SF3B1	3628.37891812859	3383.54442453539	2877.27989546877	2754.97088650253	4209.30716796098	3220.41959884555	3502.83509985851	2690.63153036135	3575.12393464222	3551.35795959067
SF3B3	1046.64776484478	1080.97945212051	883.955144260095	939.194620398591	899.929702779389	1000.35737796957	885.548199402431	625.656587243246	648.793757515413	608.848261301352
SF3B2	1641.8004154428	2250.8219393269	2235.2617399581	2114.49233286961	1886.57640047328	2141.1303679631	1872.44247051425	1758.3107538043	1621.98439378853	1734.06150370638
CNIH1	568.473393847069	781.769739046574	585.369494730317	670.480604006772	378.343037071421	743.621140600301	387.673322849509	209.579546465718	479.837049829108	258.953184553486
NSMCE4A	296.03713740953	323.956381072537	374.117197236916	331.326991085059	359.072593757087	318.219996480352	244.017726057559	231.153911543071	286.100025015477	308.277600658912
CNIH4	427.381170644954	321.706683981756	284.42348433469	328.718117139507	289.698997825485	357.270492131988	335.524373329143	576.343752780724	355.935464192484	265.118736566665
RLIM	398.136600744879	323.956381072537	295.045108231006	243.929713909079	551.777026900425	282.492947267153	539.200459191703	376.010362776729	328.902390962675	448.543908958718
SUMF1	232.417371311121	335.204866526445	204.171214895856	259.582957582388	630.785844489194	291.632424972855	469.340545683288	357.518049853283	186.978756506178	497.868325064144
MLX	336.569085165774	470.186691973335	515.738849187799	547.863528565845	342.371542884664	524.273675663452	393.576977512192	514.702709702572	545.166976801146	288.239556616083
EDRF1	215.999367156693	254.21577125831	264.360416974982	234.798655099648	217.756009451972	205.222817573491	167.270215442681	127.905164387166	173.462219891274	129.476592276743
ADD3	1907.5668576926	795.267921591263	384.738821133232	576.561141966913	1346.36163956146	668.843595735466	1541.83780940401	1003.20797609693	1869.78756506178	1166.83071849398
ADD1	1930.14161340494	1267.70431065538	1357.20749786263	1312.26359461248	2152.50851821109	1414.95732116459	2051.5199952823	2405.54170612489	2487.04273714242	1730.97872769979
CWC27	425.841982755476	538.802453242171	678.603748931314	546.559091593069	334.021017448453	499.347827375174	310.925812234631	402.207806084944	340.166171475095	391.512552836819
CWC25	344.265024613162	370.075171433558	575.928051266924	476.119495063175	327.597536343675	380.534617201048	420.143423494265	443.815510162697	373.957513012356	624.262141334298
CWC22	343.23889935351	313.83274416402	278.52258217007	275.236201255698	332.736321227497	278.338639219107	310.925812234631	337.484710852884	452.803976599299	332.939808711625
FMOD	30.7837577895525	127.107885629155	106.216238963162	129.139260304806	384.124170065721	98.0416699338944	86.5869350526822	21.5743650773533	4.50551220496815	95.5660562042628
FMO1	821.926332981052	334.080017981054	121.558584591175	246.53858785463	235.74175654535	278.338639219107	417.191596162923	1205.08239217788	907.860709301082	833.890909782358
PRR14L	226.260619753211	245.216982895184	309.207273426095	286.976134010681	271.070902621629	238.457281957862	291.246963359022	258.89238092824	225.275610248407	215.794320461239
AKNA	164.693104174106	78.7393981773528	87.3333520363779	121.312638468151	285.20256105214	69.7923752071791	114.137323478536	517.784761856479	229.781122453376	147.973248316278
JADE2	466.886993141546	444.315175429348	441.387481913585	494.381612682036	525.440754370835	438.694929873697	421.127365938045	409.912936469713	590.222098850827	423.881700906005
JADE1	695.712926043886	503.932148335058	757.675837937224	648.305175469583	2268.77352620757	431.217175387214	2018.06595219376	861.433577017179	1284.07097841592	2364.48919705386
SRGN	899.398790084759	48.3684874518024	27.1441499572526	6.52218486387911	2444.77690847848	19.9406786306226	1185.65064475548	972.387454557853	1658.02849142828	937.163906003094
STX12	551.542327062816	357.70183743426	276.162221304222	343.066923840041	505.527962946024	376.380309153001	565.766905173775	457.684744855281	738.904001614776	440.836968942245
STX17	310.402891044654	183.350312898693	135.720749786263	144.792503978116	244.734630092039	171.157491579511	248.937438276461	161.80773808015	202.748049223567	226.584036484301
STX16	606.95309108401	1001.11520539777	1664.05441042288	1381.39875416959	629.501148268238	1127.47920423979	562.815077842434	813.661768631611	702.859903975031	1048.1438422403
PAN3	543.846387615427	406.070324886062	395.360445029548	370.460100268333	838.906632283999	400.47529583167	711.390386853286	665.723265244045	729.89297720484	850.846177818598
PAN2	813.717330903838	499.432754153495	704.567718455643	647.000738496807	579.39799565097	534.244014978764	454.581409026581	540.900153010787	838.025270124075	602.682709288174
DPP8	403.780289672964	303.709107255503	338.711784249195	301.324940711215	491.396304515512	318.219996480352	436.870445038533	409.912936469713	450.551220496815	578.020501235461
DPP9	266.792567509455	694.031552506095	1011.41463101589	885.712704514783	235.74175654535	697.923752071791	215.483395187925	1188.13110533139	574.452806133439	306.736212655618
DPP3	194.450736704007	319.456986890974	284.42348433469	298.716066765663	205.551395352894	304.926210726604	168.254157886462	272.761615620824	139.670878354013	262.035960560076
DPP4	3608.36947556538	527.553967788263	178.207245371528	573.952268021361	657.764465129261	451.988715627445	439.822272369874	1238.98496587086	1628.74266209599	759.904285624219
SUOX	278.59300799545	246.341831440575	223.054101822641	303.933814656766	391.189999280976	273.353469561451	398.496689731094	272.761615620824	551.925245108598	413.091984882943
DPP7	1450.94111714757	1065.23157248504	2618.82038065841	551.776839484172	987.289045804369	1130.80265067822	1008.54100487499	2644.40074805273	2394.67973694057	1485.89803517596
STK36	237.034934979554	227.219406168932	285.603664767614	288.280570983456	337.87510611132	227.656081032941	215.483395187925	405.289858238852	414.50712285707	474.747505014725
STK38	514.601817715353	482.560025972633	655.000140272834	703.091528326168	667.399686786428	561.66244809587	414.239768831582	850.646394478502	738.904001614776	969.533054072279
IK	1171.32198389247	1356.56734574125	1359.56785872848	1288.78372910251	849.826550162121	1292.82066455203	741.892602610481	1454.72861664439	1407.97256405255	878.5911618779
PHF5A	246.27006231642	437.566084157003	359.955032041828	406.984335506056	249.231066865384	412.1073583662	216.467337631705	260.433407005194	295.111049425414	237.373752507363
HS1BP3	692.634550264931	790.7685274097	860.351535601614	811.359797066561	262.720377185418	906.470016083719	273.535999370973	667.264291320999	772.695343152037	274.367064586432
NOC3L	244.730874426942	303.709107255503	204.171214895856	237.407529045199	170.222249276615	220.178326546458	194.820603868535	107.871825386767	238.792146863312	127.935204273449
NDUFB11	655.180978287642	831.263075043767	957.126331101384	828.317477712646	546.638242016603	783.502497861546	805.848861456212	986.256689250437	950.663075248279	687.459049469375
NDUFB10	932.234798393615	1033.7358132141	1273.41468712502	1380.09431719682	659.691509460694	1085.10526214971	966.23147979243	1638.1107198019	1275.05995400599	894.005041910846
GOT2	609.005341603314	974.118840308393	939.423624607524	1070.94275464895	970.587994931946	958.814297489103	1373.58365151755	1114.1618536376	894.344172686177	1394.95614298158
GOT1	1089.23196312033	524.179422152091	525.180292651191	562.212335266379	700.159440420795	611.514144672426	1578.24367982389	943.107959095731	1166.92766108675	954.119174039334
STMN1	674.677358221026	1442.05583519095	1059.80202876577	1308.35028369415	927.550671529934	1108.36938721877	521.489495203654	550.14630947251	371.704756909872	762.987061630808
STMN3	566.934205957592	1128.22309102693	1718.34271033738	1655.33051845252	303.188308145519	1375.07596390335	157.430791004877	497.75142285608	531.650440186241	283.615392606199
IKBIP	347.343400392117	155.229099263924	165.225260609364	225.667596290217	148.38241352037	187.774723771696	72.8117408397554	449.979614470512	245.550415170764	100.190220214147
CEP164	182.137233588186	230.593951805104	374.117197236916	324.804806221179	333.378669337975	236.795558738643	275.503884258534	269.679563466916	223.022854145923	559.523845195926
ABRAXAS2	250.374563355027	174.351524535567	172.306343206908	156.532436733099	222.252446225317	157.863705825762	245.98561094512	174.13594669578	265.825220093121	205.004604438177
BCAM	1131.81616139588	942.623081037451	1176.63989162525	1239.21512413703	6030.36406116553	1420.77335243186	5698.99463437653	406.830884315805	1520.61036917675	4681.19536600558
ELOVL7	347.343400392117	83.2387923589158	44.846856451113	61.3085377204636	256.939244191118	67.2997903783512	335.524373329143	699.625838937029	540.661464596178	178.801008382169
ELOVL5	414.554604899307	1084.35399775669	947.684887637992	1086.59599832226	411.745138816266	1263.74050821571	345.363797766948	596.377091781124	524.892171878789	314.443152672091
ELOVL1	527.428383460999	607.418214511007	721.090244516579	764.400066046631	486.899867742168	687.953412756479	501.810646328044	744.315595168689	430.276415574458	434.671416929066
CFAP97	488.948686224059	579.297000876238	368.216295072296	436.9863858799	411.102790705788	515.13419795775	320.765236672436	343.648815160699	324.396878757707	269.742900576548
CWF19L2	574.63014540498	370.075171433558	735.252409711668	585.692200776344	685.385433879806	372.226001104955	672.032689102067	856.810498786317	820.003221304203	1328.67645883991
HEYL	131.344033235424	82.113943813525	70.8108259754415	62.6129746932394	103.418045786925	77.2701296936626	133.816172354145	67.8051473859676	90.1102440993629	40.0760880856586
HBEGF	140.066097942464	21.3721223624243	14.1621651950883	28.6976134010681	353.933808873264	10.8012009249206	373.898128636582	80.133356001598	166.703951583821	288.239556616083
TECR	1175.93954756091	656.9115505082	966.567774564777	695.264906489513	493.965696957423	698.7546136814	560.847192954873	796.710481785119	1054.28985596255	504.033877077322
DUSP9	0	29.2460621801596	23.6036086584805	22.175428537189	1036.10750220068	32.4036027747617	1308.64345022804	1.54102607695381	2.25275610248407	494.785549057554
DUSP5	655.694040917468	55.1175787241469	156.963997578895	116.094890577048	1460.05725511603	101.365116372332	340.444085548046	86.2974603094133	270.330732298089	1234.65179063894
DUSP6	623.884157868264	85.4884894496973	128.639667188719	320.891495302852	1565.40234523438	159.525429044981	1696.31677307755	400.66678000799	756.926050434649	1311.72119080367
DUSP1	21507.0723796709	4610.7541875567	4525.99196026364	4115.49864910772	12918.2628498189	3277.74904990859	3132.87274099705	5889.80166611745	12354.1144660227	4693.52647003194
DUSP3	940.443800470829	748.024282684851	643.198335943594	798.315427338803	894.148569785089	803.443176492169	1379.48730618023	1625.78251118627	1489.07178374197	1305.55563879049
RBL2	1122.06797142919	633.289731054994	385.919001566156	395.244402751074	1254.50585976313	614.006729501254	1015.42860198145	775.136116707765	1085.82844139732	907.877533940497
JPT2	865.536656516251	2174.33223824033	2223.45993562886	2409.29508871694	765.036599579052	2194.30551097809	813.720401006456	1255.93625271735	1495.83005204942	764.528449634103
RDX	1209.80168112941	1299.20006992632	1648.71206479486	1583.58648494985	989.85843824628	1203.91847232384	1169.90756565499	1220.49265294742	1621.98439378853	1239.27595464883
JPT1	208.303427709305	422.943053066923	502.756864425635	532.210284892535	448.3589811135	460.297331723538	474.260257902191	801.33356001598	286.100025015477	759.904285624219
RIOX2	134.935471644205	155.229099263924	154.603636713047	163.054621596978	308.969441139819	143.739058462405	490.987279446459	53.9359126933833	49.5606342546496	337.563972721509
MTF2	356.578527728983	263.214559621436	338.711784249195	273.931764282922	393.759391722888	240.11900517708	291.246963359022	355.97702377633	337.913415372611	470.123341004841
FBL	1242.63768943827	2426.29831240786	2870.19881287123	2640.18043289826	953.886944059524	2489.26138238939	721.229811291091	1000.12592394302	1466.54422271713	758.362897620924
UFL1	774.211508407245	633.289731054994	456.729827541598	536.123595810863	531.864235475613	555.015555218995	485.083624783776	562.47451808814	486.59531813656	437.754192935656
TMEM106B	825.004708760007	1002.24005394316	581.828953431544	739.615763563891	766.963643910486	930.565002762388	503.778531215605	392.961649623221	844.783538431528	451.626684965307
TMEM106C	711.104804938663	1266.57946210999	1006.69390928419	1077.46493951283	592.887305971004	1070.98061478636	536.248631860361	785.923299246442	653.299269720381	633.510469354065
